Email No.,the,to,ect,and,for,of,a,you,hou,in,on,is,this,enron,i,be,that,will,have,with,your,at,we,s,are,it,by,com,as,from,gas,or,not,me,deal,if,meter,hpl,please,re,e,any,our,corp,can,d,all,has,was,know,need,an,forwarded,new,t,may,up,j,mmbtu,should,do,am,get,out,see,no,there,price,daren,but,been,company,l,these,let,so,would,m,into,xls,farmer,attached,us,information,they,message,day,time,my,one,what,only,http,th,volume,mail,contract,which,month,more,robert,sitara,about,texas,nom,energy,pec,questions,www,deals,volumes,pm,ena,now,their,file,some,email,just,also,call,change,other,here,like,b,flow,net,following
Email 1447,16,16,32,8,2,5,104,2,17,15,15,17,7,6,69,4,2,0,0,4,0,15,8,85,4,13,0,3,8,2,1,10,3,7,1,1,0,1,1,20,185,0,1,3,6,47,2,1,0,3,2,21,0,0,148,0,3,6,0,1,4,3,2,1,0,8,0,2,2,2,0,0,56,0,1,2,3,33,0,0,2,0,4,0,0,0,0,0,1,2,2,0,0,37,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0
Email 1448,20,21,31,8,8,2,170,6,13,30,22,11,2,2,97,27,3,3,5,0,1,22,8,126,5,8,1,1,27,6,4,19,1,22,6,5,5,6,2,21,276,2,2,1,4,49,3,12,2,3,3,24,1,1,192,1,4,11,0,1,1,5,1,0,1,9,0,0,1,3,4,0,73,5,4,4,0,58,0,0,0,1,6,2,0,0,0,0,2,1,2,0,0,32,1,0,7,2,1,0,0,3,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,1,0,0,1,0,0,0,41,0,0,0
Email 1449,10,7,3,2,5,5,35,3,0,6,16,4,1,1,33,3,1,3,1,1,1,6,0,33,0,2,0,0,2,0,0,7,0,4,0,1,0,0,2,4,76,4,1,0,0,20,0,0,0,1,1,9,0,1,43,0,2,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,30,0,1,2,1,9,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,4,0,0,0
Email 1450,0,1,1,1,0,2,7,1,0,1,2,2,0,0,8,0,0,0,0,0,1,1,0,8,0,2,0,0,1,0,0,3,0,1,0,0,0,0,0,2,16,0,1,0,0,4,0,0,0,0,0,2,0,0,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Email 1451,1,3,4,2,4,0,40,1,2,6,7,4,2,2,20,5,0,2,0,1,0,3,0,23,0,2,1,0,3,1,0,8,0,3,0,0,0,0,0,3,46,0,1,1,1,14,0,1,0,1,0,16,1,0,29,0,0,9,0,1,0,3,1,0,1,5,0,0,0,1,1,0,15,0,1,1,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
Email 1452,10,11,1,8,2,3,77,8,0,8,9,7,1,0,48,0,0,0,1,0,1,7,4,65,0,4,0,3,1,0,0,7,0,4,0,0,0,0,0,6,74,0,1,0,1,26,1,0,1,0,0,19,0,0,52,0,2,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,26,1,0,5,0,25,0,0,0,0,5,0,0,0,0,0,0,2,2,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0
Email 1453,0,1,1,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Email 1454,1,2,1,0,3,1,85,4,0,6,7,3,1,0,83,1,0,2,1,1,1,3,5,82,0,3,1,0,3,1,1,7,1,3,0,4,0,0,0,8,93,0,1,0,0,86,0,1,0,0,1,4,0,0,84,0,3,61,0,0,4,3,0,0,1,3,0,0,0,2,1,0,78,0,1,0,0,66,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0
Email 1455,0,1,2,0,3,0,20,0,0,2,6,0,0,2,7,0,0,0,0,0,0,1,0,7,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,17,0,0,1,0,3,0,0,0,0,0,7,1,0,9,0,0,6,0,0,0,3,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Email 1456,3,2,2,2,3,4,40,1,0,1,13,1,0,2,22,1,1,1,2,0,0,4,0,30,3,2,1,1,3,0,0,6,1,7,0,0,0,0,1,3,47,1,0,2,0,10,0,0,0,1,0,4,1,0,30,0,0,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,26,0,1,2,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Email 1457,13,8,4,3,4,3,57,1,1,11,12,4,1,0,48,6,3,6,1,0,0,11,3,20,1,1,0,2,0,0,0,4,0,4,0,1,0,0,0,6,77,0,1,0,1,23,3,0,0,0,2,6,0,0,63,0,0,5,0,0,0,3,0,1,0,0,1,0,1,0,0,0,36,0,0,1,1,10,0,0,1,0,5,0,0,0,3,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,12,0,0,0
Email 1458,5,9,1,3,1,3,68,4,2,18,7,7,2,0,56,1,3,1,2,1,0,7,5,43,3,1,0,0,8,3,2,5,1,9,1,3,0,0,0,14,95,1,1,0,1,27,6,2,1,1,1,10,0,0,59,1,1,8,0,1,0,2,0,0,0,3,1,1,0,0,0,0,51,0,0,3,1,22,0,0,0,0,5,0,0,0,1,2,0,2,0,0,0,15,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,0,2,3,11,0,0,0
Email 1459,12,18,8,11,11,7,159,14,2,35,45,23,7,0,161,8,2,0,2,5,9,17,1,170,1,19,1,21,11,2,0,27,3,16,3,3,0,0,3,32,244,2,12,0,4,65,2,0,0,0,0,31,0,0,171,1,0,7,0,0,9,3,0,1,0,4,0,2,0,1,0,0,108,0,3,15,1,77,1,0,0,0,8,1,0,3,1,0,0,3,0,5,1,28,0,3,0,0,0,2,0,0,0,0,0,1,3,0,4,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,32,0,3,0
Email 1460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Email 1461,0,0,1,0,2,0,4,0,0,0,2,2,0,0,5,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,9,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1462,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1463,0,0,1,0,1,0,4,0,0,0,2,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1464,3,2,7,0,3,1,27,1,3,2,7,6,2,0,23,3,1,1,1,1,0,8,2,21,1,1,1,0,4,0,0,4,0,1,0,0,0,0,2,4,47,1,0,0,0,13,0,0,0,0,0,3,1,0,43,0,1,6,0,0,0,1,0,0,1,1,0,0,1,0,0,0,17,0,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0
Email 1465,5,2,1,2,2,0,16,1,0,2,2,5,0,0,12,0,0,0,0,0,0,1,0,12,1,1,0,0,2,0,1,2,0,6,0,0,2,0,0,4,31,0,0,0,0,16,2,0,1,0,0,4,0,0,18,0,0,6,0,0,1,0,0,0,0,2,0,0,1,1,0,0,12,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,1,0,0
Email 1466,4,1,1,2,1,1,12,6,1,7,3,1,1,0,19,0,0,3,1,0,2,0,2,12,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,1,32,0,2,0,0,9,0,0,0,1,0,2,0,1,18,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1467,0,1,1,1,2,0,27,4,0,2,1,1,0,0,12,2,0,0,0,0,0,0,0,15,0,2,0,0,4,0,0,5,0,0,0,1,0,0,0,4,20,0,0,0,2,7,0,1,0,0,0,5,0,1,14,0,0,1,0,0,0,1,1,1,0,3,0,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
Email 1468,7,15,19,3,3,0,55,4,11,11,8,6,3,1,44,3,1,3,1,0,0,5,6,38,2,4,1,1,7,2,3,8,2,8,0,1,0,0,0,9,117,0,1,1,0,43,0,0,0,1,0,9,1,6,93,1,3,5,0,0,0,4,0,2,0,8,0,1,0,0,0,0,43,0,1,1,2,21,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,16,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,15,0,0,0
Email 1469,2,11,1,1,2,2,47,6,0,5,11,5,1,0,48,2,1,0,0,3,0,7,2,37,0,5,2,2,3,0,0,3,1,9,0,4,0,0,0,5,81,1,0,0,1,20,4,1,0,3,1,6,0,0,56,0,5,5,0,0,2,3,1,0,0,7,0,0,0,2,0,0,32,0,0,9,0,30,0,0,0,0,1,0,0,1,2,0,7,3,2,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,2,3,2,0,2,1,0,0,1,1,13,0,0,0
Email 1470,9,20,27,5,3,1,79,4,15,19,8,11,3,2,63,3,1,1,1,1,0,8,4,72,4,10,1,1,11,2,2,12,1,6,0,0,0,0,1,16,168,0,2,2,0,60,2,0,0,0,1,11,1,12,131,1,1,7,0,1,0,6,0,1,0,6,0,0,0,0,0,0,50,0,0,3,2,24,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,22,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,0,0,0
Email 1471,3,7,1,2,5,3,56,3,3,15,8,3,0,0,56,0,0,0,1,2,1,12,7,47,0,5,1,5,2,0,0,9,0,5,0,1,0,0,0,14,95,0,1,0,0,19,3,0,0,1,0,4,0,1,72,0,5,1,0,0,2,0,1,3,0,2,0,0,0,0,0,0,44,0,3,0,0,20,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0
Email 1472,23,8,15,0,7,1,100,2,6,22,17,6,3,4,57,0,0,1,3,0,0,11,0,46,5,3,1,0,7,2,2,9,2,6,10,1,0,0,0,17,156,0,2,2,0,40,1,1,0,0,2,16,1,0,101,0,0,7,0,1,0,2,1,1,0,3,0,3,5,0,0,0,28,0,0,1,0,29,0,0,3,0,0,0,1,0,2,1,0,0,1,0,0,30,0,0,1,0,0,0,0,2,0,2,0,4,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,5,0,0,0,6,0,0,0
Email 1473,2,13,5,1,0,2,158,0,0,23,38,16,1,0,154,5,0,0,0,0,0,19,3,83,0,11,1,4,8,0,1,15,0,7,0,4,0,0,0,17,185,1,0,1,0,53,3,0,0,0,0,19,0,0,144,0,2,6,0,0,4,2,0,4,0,8,0,0,0,1,0,0,109,0,1,7,0,69,1,0,0,0,6,0,0,0,1,0,0,7,0,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,0,1,0
Email 1474,17,15,5,6,4,4,86,19,0,13,11,14,2,0,100,7,2,3,5,5,8,12,6,78,3,25,3,3,8,4,0,10,6,2,1,8,0,0,2,24,162,1,10,0,1,39,4,0,3,0,0,16,0,0,134,1,2,1,0,0,2,0,0,0,0,11,1,0,0,1,1,0,54,0,1,2,0,31,0,0,0,0,14,1,1,0,0,0,0,1,0,0,0,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,22,0,1,0
Email 1475,2,1,1,0,1,0,5,1,0,1,0,3,0,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,3,0,1,2,0,1,3,21,0,0,0,0,6,0,0,0,0,0,1,0,1,9,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1
Email 1476,4,0,1,3,2,0,31,1,1,5,7,2,0,0,15,2,0,0,1,0,0,6,3,37,0,0,0,0,7,0,2,2,0,0,0,1,0,3,1,2,44,1,3,0,0,14,0,2,0,0,0,5,0,0,30,0,0,4,0,1,0,0,0,0,2,7,0,0,0,0,0,0,23,0,0,1,0,7,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
Email 1477,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1478,0,0,1,0,1,0,4,0,0,0,3,0,0,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1479,3,5,1,2,0,0,21,0,1,3,6,2,2,0,17,1,2,1,0,2,0,5,0,17,0,2,0,0,4,0,2,1,1,2,0,1,0,2,1,2,32,2,0,0,0,8,1,0,0,0,0,5,0,0,28,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0
Email 1480,8,5,1,3,5,3,44,0,0,11,6,4,0,1,39,4,0,3,4,0,0,5,0,27,0,3,1,0,1,0,0,5,0,9,0,1,0,0,0,4,64,1,0,0,1,18,0,0,0,1,0,10,0,2,45,2,0,3,0,0,0,1,0,2,0,3,0,0,0,1,0,0,25,0,0,3,0,23,0,0,0,0,2,0,1,0,1,3,2,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0
Email 1481,18,15,19,6,3,2,110,8,8,14,18,22,8,4,89,5,8,2,6,6,1,16,14,98,8,11,1,2,13,3,0,10,6,16,0,5,0,0,2,35,192,4,1,3,1,41,1,3,1,2,2,18,1,0,142,0,2,12,0,0,3,6,2,2,3,11,1,0,4,0,2,0,47,0,1,4,0,38,0,0,0,0,5,1,0,0,0,0,0,2,2,0,0,51,2,0,0,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,19,0,0,0
Email 1482,4,0,1,0,5,0,20,0,0,6,2,0,0,1,9,1,0,0,0,0,0,7,0,8,0,0,0,0,3,0,3,6,0,4,0,0,0,0,0,4,20,0,0,0,0,2,0,0,0,0,0,5,0,0,22,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
Email 1483,10,6,5,3,6,5,69,6,1,6,18,2,1,2,42,8,1,3,3,1,1,8,0,53,5,4,1,1,5,4,0,11,2,9,0,2,0,0,2,7,101,3,2,2,1,20,1,0,0,2,1,11,1,0,61,2,0,5,0,0,0,4,0,0,0,4,0,0,0,2,0,0,47,2,2,4,1,29,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,19,4,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,4,0,0,2,0,0,0,0,0,1,0,2,1,0,0,17,0,0,0
Email 1484,0,1,4,0,3,0,20,0,1,0,5,0,0,2,3,2,0,0,0,0,0,2,2,10,0,1,1,0,2,1,0,4,0,0,0,0,0,0,0,1,30,0,1,1,0,4,0,0,0,0,0,6,1,2,12,0,0,6,0,0,0,2,0,0,1,4,0,0,0,0,0,0,7,0,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
Email 1485,0,5,5,0,1,1,33,0,1,5,12,0,0,4,22,2,0,2,0,0,0,3,1,36,0,0,1,4,9,1,0,2,0,1,0,0,0,0,1,2,78,0,0,0,0,13,1,0,0,0,0,4,1,0,28,0,0,5,3,0,1,1,0,0,0,3,0,0,0,0,0,0,22,0,0,1,0,25,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
Email 1486,0,3,3,0,0,1,11,0,0,4,3,0,0,0,11,2,0,1,0,0,0,2,0,11,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,24,0,0,0,0,5,1,0,0,0,0,2,0,0,15,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Email 1487,4,1,1,1,4,1,28,2,1,4,2,1,0,0,23,2,0,0,0,0,0,4,2,16,2,1,0,0,1,0,0,6,0,1,0,2,0,0,0,8,50,0,0,0,0,11,1,0,0,0,0,2,0,0,27,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0
Email 1488,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1489,5,5,1,1,1,2,91,3,0,7,7,3,1,0,90,1,2,0,0,0,0,5,2,84,1,7,0,0,7,0,0,4,0,9,0,0,0,0,1,7,98,1,0,0,1,76,1,0,2,1,0,6,0,0,93,0,2,69,0,0,1,3,1,2,0,5,0,0,0,0,0,0,72,0,1,4,0,88,0,0,0,0,5,0,2,0,1,0,2,1,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,77,0,0,0
Email 1490,0,0,1,0,1,0,5,0,0,0,5,0,0,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1491,11,2,19,2,8,2,73,0,9,20,32,2,1,22,52,4,0,0,0,0,0,12,1,31,3,7,1,0,9,0,5,12,0,9,0,0,0,0,0,13,119,0,0,0,0,28,1,1,0,0,0,8,1,0,85,0,0,11,2,1,0,2,0,0,0,11,0,1,3,0,0,0,37,0,1,1,0,37,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,1,0,1,1,0,0,7,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2
Email 1492,6,5,1,1,1,1,32,3,3,6,7,2,1,0,25,0,1,0,2,0,2,6,0,34,1,2,0,0,5,1,0,4,3,3,0,4,0,0,4,4,55,2,5,0,0,16,1,0,0,0,0,6,0,0,41,0,0,5,0,0,2,2,0,0,0,3,0,0,0,0,0,0,13,0,0,1,0,10,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,10,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0
Email 1493,12,6,3,4,5,3,45,9,0,8,8,3,3,0,51,2,1,1,0,4,7,8,0,40,1,9,1,2,6,2,0,9,0,3,0,6,0,0,6,9,95,0,7,0,0,25,1,0,0,1,1,6,0,0,76,0,1,9,0,0,0,2,0,2,0,1,0,0,0,0,0,0,29,0,2,1,1,19,0,0,0,3,1,1,0,0,2,1,1,1,0,0,0,25,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0
Email 1494,0,0,1,1,0,0,13,0,0,7,6,0,0,0,13,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,1,0,0,7,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Email 1495,7,8,1,1,1,2,30,7,0,15,5,1,1,0,35,1,1,1,0,0,5,5,1,28,2,2,2,3,0,0,0,1,1,8,0,3,0,0,0,17,81,1,5,0,1,13,0,0,0,0,0,7,0,0,57,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0
Email 1496,2,5,1,0,3,1,32,4,0,11,7,8,5,0,30,0,1,0,0,0,1,3,1,25,2,1,0,0,5,0,0,4,1,3,2,1,0,0,2,5,31,0,1,0,0,13,1,1,1,0,0,3,0,0,28,1,0,2,1,0,0,1,0,0,1,3,0,0,1,0,0,0,12,0,0,0,0,14,1,0,0,0,2,0,0,1,2,1,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Email 1497,2,1,1,0,1,1,12,0,0,5,0,1,0,0,12,0,0,1,0,0,0,0,2,14,1,0,0,0,2,0,0,2,1,1,0,1,0,0,1,4,26,1,0,0,0,6,0,1,0,0,0,3,0,0,9,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
